,index,fullName,id,link,jerseyNumber,code,name,type,abbreviation,Team_Number,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,ot22,shutouts22,ties22,wins22,losses22,saves22,powerPlaySaves22,shortHandedSaves22,evenSaves22,shortHandedShots22,evenShots22,powerPlayShots22,savePercentage22,goalAgainstAverage22,gamesStarted22,shotsAgainst22,goalsAgainst22,powerPlaySavePercentage22,shortHandedSavePercentage22,evenStrengthSavePercentage22,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,ot21,shutouts21,ties21,wins21,losses21,saves21,powerPlaySaves21,shortHandedSaves21,evenSaves21,shortHandedShots21,evenShots21,powerPlayShots21,savePercentage21,goalAgainstAverage21,gamesStarted21,shotsAgainst21,goalsAgainst21,powerPlaySavePercentage21,shortHandedSavePercentage21,evenStrengthSavePercentage21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,ties20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,ties19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,ties18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,timeOnIce16,assists16,goals16,pim16,shots16,games16,hits16,powerPlayGoals16,powerPlayPoints16,powerPlayTimeOnIce16,evenTimeOnIce16,penaltyMinutes16,faceOffPct16,shotPct16,gameWinningGoals16,overTimeGoals16,shortHandedGoals16,shortHandedPoints16,shortHandedTimeOnIce16,blocked16,plusMinus16,points16,shifts16,timeOnIcePerGame16,evenTimeOnIcePerGame16,shortHandedTimeOnIcePerGame16,powerPlayTimeOnIcePerGame16,timeOnIce15,assists15,goals15,pim15,shots15,games15,hits15,powerPlayGoals15,powerPlayPoints15,powerPlayTimeOnIce15,evenTimeOnIce15,penaltyMinutes15,faceOffPct15,shotPct15,gameWinningGoals15,overTimeGoals15,shortHandedGoals15,shortHandedPoints15,shortHandedTimeOnIce15,blocked15,plusMinus15,points15,shifts15,timeOnIcePerGame15,evenTimeOnIcePerGame15,shortHandedTimeOnIcePerGame15,powerPlayTimeOnIcePerGame15,timeOnIce14,assists14,goals14,pim14,shots14,games14,hits14,powerPlayGoals14,powerPlayPoints14,powerPlayTimeOnIce14,evenTimeOnIce14,penaltyMinutes14,faceOffPct14,shotPct14,gameWinningGoals14,overTimeGoals14,shortHandedGoals14,shortHandedPoints14,shortHandedTimeOnIce14,blocked14,plusMinus14,points14,shifts14,timeOnIcePerGame14,evenTimeOnIcePerGame14,shortHandedTimeOnIcePerGame14,powerPlayTimeOnIcePerGame14,Salary_2014-15,Salary_2015-16,Salary_2016-17,Salary_2017-18,Salary_2018-19,Salary_2019-20,Salary_2020-21,Salary_2021-22
50,99,Kevin Hayes,8475763,/api/v1/people/8475763,13.0,C,Center,Forward,C,4,1992-05-08,29,Dorchester,MA,USA,USA,"6' 5""",216,True,False,False,False,L,Y,860:20,21.0,10.0,26.0,126.0,48.0,36.0,2.0,4.0,130:02,686:50,26.0,42.83,7.9,1.0,0.0,0.0,1.0,43:28,12.0,-20.0,31.0,1103.0,17:55,14:18,00:54,02:42,,,,,,,,,,,,,,,,,,,,,963:44,19.0,12.0,22.0,127.0,55.0,60.0,3.0,9.0,139:03,752:15,22.0,48.95,9.4,2.0,1.0,0.0,0.0,72:26,14.0,-2.0,31.0,1266.0,17:31,13:40,01:19,02:31,,,,,,,,,,,,,,,,,,,,,1223:18,18.0,23.0,34.0,175.0,69.0,88.0,4.0,7.0,113:24,971:19,34.0,50.24,13.1,5.0,2.0,4.0,4.0,138:35,22.0,-6.0,41.0,1647.0,17:43,14:04,02:00,01:38,,1297:53,36.0,19.0,12.0,156.0,71.0,58.0,3.0,11.0,151:05,1020:15,12.0,49.23,12.18,2.0,1.0,2.0,3.0,126:33,15.0,-2.0,55.0,1628.0,18:16,14:22,01:46,02:07,,1318:51,19.0,25.0,18.0,172.0,76.0,40.0,6.0,8.0,85:13,1063:16,18.0,50.54,14.53,4.0,0.0,2.0,2.0,170:22,36.0,1.0,44.0,1802.0,17:21,13:59,02:14,01:07,,1258:28,32.0,17.0,18.0,143.0,76.0,40.0,1.0,7.0,111:01,1038:56,18.0,45.66,11.89,4.0,0.0,1.0,7.0,108:31,30.0,10.0,49.0,1797.0,16:33,13:40,01:25,01:27,1079:22,22.0,14.0,30.0,133.0,79.0,59.0,3.0,6.0,119:01,958:26,30.0,35.95,10.53,3.0,0.0,0.0,0.0,01:55,23.0,4.0,36.0,1491.0,13:39,12:07,00:01,01:30,1030:14,28.0,17.0,22.0,111.0,79.0,57.0,1.0,5.0,48:08,946:46,22.0,36.27,15.32,1.0,0.0,1.0,1.0,35:20,33.0,15.0,45.0,1485.0,13:02,11:59,00:26,00:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9000000.0,7500000.0,9000000.0
51,101,Scott Laughton,8476872,/api/v1/people/8476872,21.0,C,Center,Forward,C,4,1994-05-30,27,Oakville,ON,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,1100:13,19.0,11.0,35.0,110.0,67.0,151.0,0.0,1.0,40:55,942:49,35.0,51.03,10.0,1.0,1.0,2.0,2.0,116:29,47.0,-9.0,30.0,1592.0,16:25,14:04,01:44,00:36,,,,,,,,,,,,,,,,,,,,,817:17,11.0,9.0,39.0,89.0,53.0,141.0,0.0,0.0,06:21,711:04,39.0,48.95,10.1,1.0,1.0,1.0,1.0,99:52,34.0,13.0,20.0,1166.0,15:25,13:24,01:53,00:07,,,,,,,,,,,,,,,,,,,,,715:45,14.0,13.0,26.0,74.0,49.0,109.0,0.0,0.0,05:50,626:23,26.0,53.87,17.6,2.0,0.0,0.0,0.0,83:32,26.0,13.0,27.0,1016.0,14:36,12:47,01:42,00:07,,1217:48,20.0,12.0,53.0,130.0,82.0,146.0,0.0,0.0,12:32,1021:24,53.0,54.17,9.23,1.0,0.0,0.0,2.0,183:52,46.0,-11.0,32.0,1668.0,14:51,12:27,02:14,00:09,,900:43,10.0,10.0,42.0,108.0,81.0,126.0,0.0,0.0,06:04,809:34,42.0,51.98,9.26,0.0,0.0,1.0,1.0,85:05,27.0,-10.0,20.0,1307.0,11:07,09:59,01:03,00:04,,20:29,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,00:00,20:29,0.0,55.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,33.0,10:14,10:14,00:00,00:00,740:48,14.0,7.0,34.0,85.0,71.0,86.0,0.0,0.0,05:45,684:33,34.0,43.81,8.24,0.0,0.0,0.0,0.0,50:30,29.0,-2.0,21.0,1075.0,10:26,09:38,00:42,00:04,394:18,4.0,2.0,17.0,51.0,31.0,58.0,0.0,1.0,10:49,353:43,17.0,47.35,3.92,0.0,0.0,0.0,0.0,29:46,11.0,-1.0,6.0,581.0,12:43,11:24,00:57,00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000.0
52,102,Shayne Gostisbehere,8476906,/api/v1/people/8476906,53.0,D,Defenseman,Defenseman,D,4,1993-04-20,28,Pembroke Pines,FL,USA,USA,"5' 11""",180,True,False,False,False,L,Y,1819:37,37.0,14.0,26.0,151.0,82.0,60.0,2.0,19.0,233:28,1516:05,26.0,0.0,9.3,2.0,1.0,0.0,0.0,70:04,115.0,-23.0,51.0,2095.0,22:11,18:29,00:51,02:50,,,,,,,,,,,,,,,,,,,,,817:33,11.0,9.0,6.0,85.0,41.0,18.0,5.0,9.0,110:14,702:44,6.0,0.0,10.6,0.0,0.0,0.0,0.0,04:35,47.0,-2.0,20.0,1025.0,19:56,17:08,00:06,02:41,,,,,,,,,,,,,,,,,,,,,768:18,7.0,5.0,20.0,73.0,42.0,14.0,1.0,5.0,110:37,655:25,20.0,0.0,6.8,1.0,0.0,0.0,0.0,02:16,37.0,-4.0,12.0,993.0,18:17,15:36,00:03,02:38,,1533:25,28.0,9.0,22.0,180.0,78.0,46.0,4.0,14.0,271:16,1255:15,22.0,0.0,5.0,2.0,1.0,0.0,0.0,06:54,102.0,-20.0,37.0,1772.0,19:39,16:05,00:05,03:28,,1673:31,52.0,13.0,25.0,221.0,78.0,53.0,7.0,33.0,281:18,1386:02,25.0,0.0,5.88,2.0,1.0,0.0,0.0,06:11,116.0,10.0,65.0,1968.0,21:27,17:46,00:04,03:36,,1489:10,32.0,7.0,32.0,198.0,76.0,43.0,2.0,23.0,290:58,1192:44,32.0,0.0,3.54,1.0,0.0,0.0,0.0,05:28,94.0,-21.0,39.0,1854.0,19:35,15:41,00:04,03:49,1285:47,29.0,17.0,24.0,152.0,64.0,27.0,8.0,22.0,256:24,1023:04,24.0,100.0,11.18,5.0,4.0,0.0,0.0,06:19,59.0,8.0,46.0,1564.0,20:05,15:59,00:05,04:00,25:07,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,04:20,20:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,-2.0,0.0,34.0,12:33,10:23,00:00,02:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6000000.0,6000000.0,5250000.0,3250000.0,3250000.0
53,103,Robert Hagg,8477462,/api/v1/people/8477462,8.0,D,Defenseman,Defenseman,D,4,1995-02-08,26,Uppsala,,SWE,SWE,"6' 2""",204,True,False,False,False,L,Y,1025:14,8.0,1.0,35.0,59.0,64.0,138.0,0.0,0.0,02:07,899:53,35.0,0.0,1.7,0.0,0.0,0.0,0.0,123:14,102.0,-9.0,9.0,1344.0,16:01,14:03,01:55,00:01,,,,,,,,,,,,,,,,,,,,,532:39,3.0,2.0,18.0,29.0,34.0,100.0,0.0,0.0,01:16,474:02,18.0,0.0,6.9,0.0,0.0,0.0,0.0,57:21,31.0,-3.0,5.0,756.0,15:39,13:56,01:41,00:02,,,,,,,,,,,,,,,,,,,,,764:14,10.0,3.0,30.0,38.0,49.0,136.0,1.0,1.0,01:40,708:30,30.0,0.0,7.9,0.0,0.0,0.0,0.0,54:04,79.0,14.0,13.0,1089.0,15:35,14:27,01:06,00:02,,1389:31,15.0,5.0,63.0,86.0,82.0,258.0,0.0,0.0,03:39,1240:57,63.0,0.0,5.81,1.0,0.0,0.0,0.0,144:55,158.0,-3.0,20.0,1893.0,16:56,15:08,01:46,00:02,,1269:43,6.0,3.0,32.0,89.0,70.0,238.0,0.0,0.0,05:33,1151:10,32.0,0.0,3.37,0.0,0.0,0.0,0.0,113:00,100.0,5.0,9.0,1699.0,18:08,16:26,01:36,00:04,,21:19,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,00:00,19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:34,3.0,0.0,0.0,27.0,21:19,19:45,01:34,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,340000.0
54,107,Oskar Lindblom,8478067,/api/v1/people/8478067,23.0,L,Left Wing,Forward,LW,4,1996-08-15,24,Gävle,,SWE,SWE,"6' 1""",191,True,False,False,False,L,Y,1090:16,14.0,12.0,22.0,127.0,79.0,83.0,0.0,1.0,45:09,981:30,22.0,36.36,9.4,1.0,0.0,0.0,0.0,63:37,48.0,-11.0,26.0,1599.0,13:48,12:25,00:48,00:34,,,,,,,,,,,,,,,,,,,,,659:05,6.0,8.0,9.0,58.0,50.0,43.0,0.0,0.0,24:21,558:47,9.0,60.0,13.8,1.0,0.0,0.0,0.0,75:57,24.0,-9.0,14.0,1013.0,13:10,11:10,01:31,00:29,,,,,,,,,,,,,,,,,,,,,528:15,7.0,11.0,4.0,72.0,30.0,31.0,3.0,4.0,67:30,416:39,4.0,40.62,15.3,0.0,0.0,0.0,0.0,44:06,16.0,4.0,18.0,763.0,17:36,13:53,01:28,02:15,,1113:15,16.0,17.0,20.0,162.0,81.0,68.0,2.0,3.0,87:36,959:41,20.0,30.0,10.49,2.0,0.0,0.0,0.0,65:58,52.0,-9.0,33.0,1532.0,13:44,11:50,00:48,01:04,,335:28,4.0,2.0,8.0,36.0,23.0,27.0,0.0,1.0,34:08,301:20,8.0,0.0,5.56,1.0,0.0,0.0,0.0,00:00,13.0,4.0,6.0,452.0,14:35,13:06,00:00,01:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,2600000.0
55,108,Travis Konecny,8478439,/api/v1/people/8478439,11.0,R,Right Wing,Forward,RW,4,1997-03-11,24,London,ON,CAN,CAN,"5' 10""",175,True,False,False,False,R,Y,1391:27,36.0,16.0,77.0,220.0,79.0,80.0,3.0,10.0,215:48,1162:19,77.0,41.93,7.3,3.0,0.0,0.0,0.0,13:20,34.0,-23.0,52.0,1813.0,17:36,14:42,00:10,02:43,,,,,,,,,,,,,,,,,,,,,794:48,23.0,11.0,26.0,100.0,50.0,55.0,4.0,11.0,114:00,679:48,26.0,33.33,11.0,1.0,0.0,0.0,0.0,01:00,16.0,-5.0,34.0,1096.0,15:53,13:35,00:01,02:16,,,,,,,,,,,,,,,,,,,,,1109:03,37.0,24.0,28.0,141.0,66.0,63.0,5.0,23.0,189:31,918:19,28.0,48.98,17.0,3.0,0.0,0.0,0.0,01:13,30.0,-1.0,61.0,1443.0,16:48,13:54,00:01,02:52,,1251:20,25.0,24.0,40.0,182.0,82.0,65.0,4.0,8.0,132:46,1117:34,40.0,31.81,13.19,3.0,1.0,0.0,0.0,01:00,45.0,-4.0,49.0,1652.0,15:15,13:37,00:00,01:37,,1207:29,23.0,24.0,46.0,177.0,81.0,97.0,1.0,3.0,114:03,1092:47,46.0,33.33,13.56,6.0,2.0,0.0,0.0,00:39,53.0,17.0,47.0,1593.0,14:54,13:29,00:00,01:24,,986:20,17.0,11.0,49.0,133.0,70.0,92.0,3.0,4.0,118:05,866:59,49.0,0.0,8.27,0.0,0.0,0.0,0.0,01:16,26.0,-2.0,28.0,1330.0,14:05,12:23,00:01,01:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4000000.0,5000000.0,5250000.0
56,109,Ivan Provorov,8478500,/api/v1/people/8478500,9.0,D,Defenseman,Defenseman,D,4,1997-01-13,24,Yaroslavl,,RUS,RUS,"6' 1""",201,True,False,False,False,L,Y,1966:20,22.0,9.0,34.0,170.0,79.0,74.0,1.0,7.0,176:48,1578:42,34.0,0.0,5.3,1.0,1.0,0.0,2.0,210:50,172.0,-20.0,31.0,2348.0,24:53,19:59,02:40,02:14,,,,,,,,,,,,,,,,,,,,,1399:55,19.0,7.0,28.0,126.0,56.0,56.0,0.0,10.0,133:51,1105:16,28.0,0.0,5.6,2.0,1.0,0.0,0.0,160:48,106.0,4.0,26.0,1709.0,24:59,19:44,02:52,02:23,,,,,,,,,,,,,,,,,,,,,1714:09,23.0,13.0,24.0,150.0,69.0,84.0,7.0,16.0,210:05,1314:34,24.0,0.0,8.7,3.0,1.0,0.0,1.0,189:30,111.0,11.0,36.0,2025.0,24:50,19:03,02:44,03:02,,2059:11,19.0,7.0,32.0,145.0,82.0,123.0,0.0,2.0,127:24,1693:34,32.0,0.0,4.83,1.0,0.0,0.0,0.0,238:13,149.0,-16.0,26.0,2369.0,25:06,20:39,02:54,01:33,,1980:32,24.0,17.0,20.0,203.0,82.0,148.0,2.0,5.0,145:13,1623:41,20.0,0.0,8.37,2.0,0.0,0.0,0.0,211:38,169.0,17.0,41.0,2372.0,24:09,19:48,02:34,01:46,,1802:12,24.0,6.0,34.0,161.0,82.0,111.0,0.0,5.0,139:04,1430:49,34.0,0.0,3.73,1.0,0.0,0.0,0.0,232:19,166.0,-7.0,30.0,2337.0,21:58,17:26,02:49,01:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6750000.0,4750000.0,7125000.0
57,114,Joel Farabee,8480797,/api/v1/people/8480797,86.0,L,Left Wing,Forward,LW,4,2000-02-25,21,Syracuse,NY,USA,USA,"6' 0""",164,True,False,False,False,L,Y,1107:59,17.0,17.0,50.0,119.0,63.0,73.0,1.0,3.0,156:00,865:44,50.0,28.67,14.3,1.0,0.0,1.0,1.0,86:15,38.0,-11.0,34.0,1493.0,17:35,13:44,01:22,02:28,,,,,,,,,,,,,,,,,,,,,881:00,18.0,20.0,28.0,122.0,55.0,48.0,3.0,7.0,109:55,689:30,28.0,40.0,16.4,1.0,0.0,0.0,0.0,81:35,21.0,0.0,38.0,1233.0,16:01,12:32,01:29,01:59,,,,,,,,,,,,,,,,,,,,,733:29,13.0,8.0,39.0,81.0,52.0,31.0,1.0,2.0,70:27,649:10,39.0,30.0,9.9,1.0,0.0,0.0,0.0,13:52,18.0,6.0,21.0,1013.0,14:06,12:29,00:16,01:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,808660.0,925000.0,925000.0
58,116,Jeff Carter,8470604,/api/v1/people/8470604,77.0,C,Center,Forward,C,5,1985-01-01,36,London,ON,CAN,CAN,"6' 3""",219,True,False,False,False,R,Y,1342:59,26.0,19.0,38.0,200.0,76.0,99.0,3.0,6.0,154:21,1078:20,38.0,56.99,9.5,2.0,1.0,1.0,1.0,110:18,50.0,-8.0,45.0,1795.0,17:40,14:11,01:27,02:01,,,,,,,,,,,,,,,,,,,,,894:31,13.0,17.0,22.0,154.0,54.0,41.0,2.0,5.0,110:27,724:25,22.0,48.72,11.0,1.0,0.0,0.0,0.0,59:39,30.0,3.0,30.0,1218.0,16:33,13:24,01:06,02:02,,,,,,,,,,,,,,,,,,,,,1016:05,10.0,17.0,36.0,182.0,60.0,66.0,3.0,5.0,110:05,823:13,36.0,51.2,9.3,7.0,1.0,0.0,0.0,82:47,23.0,-21.0,27.0,1385.0,16:56,13:43,01:22,01:50,,1380:00,20.0,13.0,42.0,174.0,76.0,80.0,5.0,13.0,187:14,1097:28,42.0,51.26,7.47,1.0,0.0,1.0,2.0,95:18,30.0,-20.0,33.0,1827.0,18:09,14:26,01:15,02:27,,481:45,9.0,13.0,2.0,85.0,27.0,27.0,6.0,9.0,85:21,360:29,2.0,55.77,15.29,2.0,1.0,1.0,1.0,35:55,11.0,4.0,22.0,630.0,17:50,13:21,01:19,03:09,,1478:37,34.0,32.0,41.0,250.0,82.0,86.0,10.0,22.0,237:27,1116:41,41.0,51.94,12.8,9.0,4.0,1.0,1.0,124:29,37.0,2.0,66.0,1920.0,18:01,13:37,01:31,02:53,1415:54,38.0,24.0,20.0,242.0,77.0,89.0,4.0,12.0,176:23,1111:47,20.0,48.69,9.92,6.0,3.0,1.0,2.0,127:44,39.0,18.0,62.0,1786.0,18:23,14:26,01:39,02:17,1473:36,34.0,28.0,28.0,218.0,82.0,76.0,10.0,15.0,227:32,1130:41,28.0,52.55,12.84,5.0,0.0,1.0,2.0,115:23,33.0,7.0,62.0,1810.0,17:58,13:47,01:24,02:46,1364:31,23.0,27.0,44.0,256.0,72.0,68.0,8.0,14.0,235:27,1020:18,44.0,52.17,10.55,5.0,1.0,1.0,1.0,108:46,29.0,8.0,50.0,1731.0,18:57,14:10,01:30,03:16,6750000.0,7000000.0,7000000.0,6500000.0,5000000.0,3000000.0,448266.0,2000000.0
59,118,Sidney Crosby,8471675,/api/v1/people/8471675,87.0,C,Center,Forward,C,5,1987-08-07,33,Cole Harbour,NS,CAN,CAN,"5' 11""",200,True,False,True,False,L,Y,1378:14,53.0,31.0,32.0,208.0,69.0,50.0,8.0,30.0,230:31,1140:14,32.0,52.41,14.9,9.0,1.0,0.0,0.0,07:29,37.0,19.0,84.0,1691.0,19:58,16:31,00:06,03:20,,,,,,,,,,,,,,,,,,,,,1121:54,38.0,24.0,26.0,159.0,55.0,44.0,5.0,22.0,166:34,946:58,26.0,53.56,15.1,5.0,2.0,1.0,1.0,08:22,28.0,8.0,62.0,1392.0,20:23,17:13,00:09,03:01,,,,,,,,,,,,,,,,,,,,,831:00,31.0,16.0,15.0,109.0,41.0,28.0,4.0,17.0,157:53,661:20,15.0,55.63,14.7,4.0,2.0,0.0,0.0,11:47,17.0,-8.0,47.0,1000.0,20:16,16:07,00:17,03:51,,1658:21,65.0,35.0,36.0,220.0,79.0,85.0,12.0,29.0,253:17,1360:17,36.0,55.42,15.91,3.0,1.0,0.0,2.0,44:47,43.0,18.0,100.0,2036.0,20:59,17:13,00:34,03:12,,1696:31,60.0,29.0,46.0,247.0,82.0,75.0,9.0,38.0,299:20,1376:05,46.0,53.02,11.74,6.0,3.0,0.0,0.0,21:06,36.0,0.0,89.0,2106.0,20:41,16:46,00:15,03:39,,1490:50,45.0,44.0,24.0,255.0,75.0,80.0,14.0,25.0,269:45,1212:14,24.0,48.16,17.25,5.0,1.0,0.0,0.0,08:51,27.0,17.0,89.0,1852.0,19:52,16:09,00:07,03:35,1637:33,49.0,36.0,42.0,248.0,80.0,90.0,10.0,24.0,296:16,1308:59,42.0,51.7,14.52,9.0,2.0,0.0,0.0,32:18,35.0,19.0,85.0,2114.0,20:28,16:21,00:24,03:42,1537:45,56.0,28.0,47.0,237.0,77.0,66.0,10.0,31.0,278:04,1231:26,47.0,49.9,11.81,3.0,1.0,0.0,0.0,28:15,29.0,5.0,84.0,1924.0,19:58,15:59,00:22,03:36,1757:47,68.0,36.0,46.0,259.0,80.0,47.0,11.0,38.0,343:02,1374:25,46.0,52.51,13.9,5.0,1.0,0.0,0.0,40:20,28.0,18.0,104.0,1917.0,21:58,17:10,00:30,04:17,12000000.0,12000000.0,10900000.0,10900000.0,10000000.0,9000000.0,9600000.0,9000000.0
60,121,Brian Dumoulin,8475208,/api/v1/people/8475208,8.0,D,Defenseman,Defenseman,D,5,1991-09-06,29,Biddeford,ME,USA,USA,"6' 4""",207,True,False,False,False,L,Y,1658:10,15.0,3.0,24.0,91.0,76.0,88.0,0.0,0.0,05:32,1472:18,24.0,0.0,3.3,0.0,0.0,0.0,0.0,180:20,139.0,24.0,18.0,2040.0,21:49,19:22,02:22,00:04,,,,,,,,,,,,,,,,,,,,,916:32,10.0,4.0,12.0,50.0,41.0,63.0,0.0,0.0,05:33,798:11,12.0,0.0,8.0,0.0,0.0,0.0,1.0,112:48,55.0,18.0,14.0,1076.0,22:21,19:28,02:45,00:08,,,,,,,,,,,,,,,,,,,,,589:33,7.0,1.0,10.0,35.0,28.0,44.0,0.0,1.0,18:22,511:31,10.0,0.0,2.9,0.0,0.0,1.0,1.0,59:40,35.0,17.0,8.0,742.0,21:03,18:16,02:07,00:39,,1597:55,20.0,3.0,20.0,99.0,76.0,141.0,0.0,0.0,09:58,1408:29,20.0,0.0,3.03,0.0,0.0,0.0,4.0,179:28,129.0,31.0,23.0,2110.0,21:01,18:31,02:21,00:07,,1649:24,13.0,5.0,30.0,102.0,80.0,101.0,0.0,0.0,17:49,1429:01,30.0,0.0,4.9,1.0,0.0,0.0,0.0,202:34,132.0,-5.0,18.0,2244.0,20:37,17:51,02:31,00:13,,1438:14,14.0,1.0,14.0,78.0,70.0,113.0,0.0,4.0,36:12,1273:52,14.0,0.0,1.28,0.0,0.0,0.0,0.0,128:10,99.0,0.0,15.0,1959.0,20:32,18:11,01:49,00:31,1491:58,16.0,0.0,14.0,101.0,79.0,77.0,0.0,0.0,36:00,1353:20,14.0,100.0,0.0,0.0,0.0,0.0,0.0,102:38,68.0,11.0,16.0,2124.0,18:53,17:07,01:17,00:27,125:22,0.0,1.0,2.0,4.0,8.0,11.0,0.0,0.0,03:16,116:03,2.0,0.0,25.0,0.0,0.0,0.0,0.0,06:03,9.0,0.0,1.0,178.0,15:40,14:30,00:45,00:24,115:24,1.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,15:00,92:44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,07:40,8.0,1.0,1.0,159.0,19:14,15:27,01:16,02:30,0.0,0.0,0.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0
